"Env","Hybrid","Pollen_DAP_days","Silk_DAP_days","ASI","Plant_Height_cm","Ear_Height_cm","EHC","Yield_Mg_ha","Grain_Moisture","Twt_kg_m3"
"WIH2_2020","W10004_0042/PHZ51",67,69,2,257,128,0.498054475,8.84,24.1,704.09
"WIH2_2020","W10004_0045/PHK76",65,67,2,276,147,0.532608696,5.18,26.4,702.8
"WIH2_2020","W10004_0046/PHK76",66,68,2,243,123,0.50617284,8.67,20,692.51
"WIH2_2020","W10004_0046/PHZ51",69,71,2,268.5,133.5,0.497206704,15.85,22.95,685.43
"WIH2_2020","W10004_0047/PHK76",69,71,2,248,129,0.52016129,13.72,21.9,725.97
"WIH2_2020","W10004_0047/PHZ51",68,70,2,260,125,0.480769231,8.24,19.6,706.66
"WIH2_2020","W10004_0053/PHK76",70,71,1,262,148,0.564885496,13.83,24.1,718.25
"WIH2_2020","W10004_0053/PHZ51",71,73,2,286,147,0.513986014,14.67,23.6,683.5
"WIH2_2020","W10004_0055/PHK76",65,67,2,252,120,0.476190476,12.51,22.4,711.81
"WIH2_2020","W10004_0055/PHZ51",68,71,3,281,146,0.519572954,9.06,21.5,701.52
"WIH2_2020","W10004_0061/PHK76",65,67,2,250,122,0.488,12.48,23.1,724.69
"WIH2_2020","W10004_0061/PHZ51",69,71,2,266,128,0.481203008,11.72,26.4,695.08
"WIH2_2020","W10004_0062/PHK76",67.5,70.5,3,250,105,0.42,11.55,23.9,700.87
"WIH2_2020","W10004_0062/PHZ51",71.5,74,2.5,258.5,123,0.47582205,8.66,23.25,686.07
"WIH2_2020","W10004_0063/PHK76",66,68,2,293,128,0.436860068,7.5,22.8,713.1
"WIH2_2020","W10004_0063/PHZ51",68,70,2,291,133,0.457044674,8.27,24.1,680.92
"WIH2_2020","W10004_0064/PHK76",66,67.5,1.5,277.5,140.5,0.506306306,8.32,21.9,720.82
"WIH2_2020","W10004_0065/PHK76",65.5,66.5,1,293.5,123,0.419080068,10.96,24.7,694.44
"WIH2_2020","W10004_0065/PHZ51",68,70,2,237,108,0.455696203,12.39,23,692.51
"WIH2_2020","W10004_0068/PHK76",67,66,1.6652,248,113,0.455645161,10.68,26.4,710.53
"WIH2_2020","W10004_0068/PHZ51",68,70,2,277,140,0.505415162,12.81,24.7,711.81
"WIH2_2020","W10004_0069/PHK76",66,67,1,283,120,0.424028269,14.56,26,696.37
"WIH2_2020","W10004_0069/PHZ51",68,70,2,280,136,0.485714286,8.61,22.3,682.21
"WIH2_2020","W10004_0070/PHK76",65,68,3,236,97,0.411016949,8.06,23.8,733.7
"WIH2_2020","W10004_0070/PHZ51",67,69,2,243.5,121.5,0.498973306,11.06,23.7,694.44
"WIH2_2020","W10004_0071/PHK76",67,67,0,258,120,0.465116279,9.09,19.9,733.7
"WIH2_2020","W10004_0071/PHZ51",65,67,2,278,146,0.525179856,14.54,24.4,731.12
"WIH2_2020","W10004_0072/PHK76",67.5,68.5,1,268.5,138.5,0.515828678,12.94,22.7,716.96
"WIH2_2020","W10004_0072/PHZ51",69,70,1,280,145,0.517857143,13.84,24.1,702.8
"WIH2_2020","W10004_0073/PHK76",69,68,1.6652,262,147,0.561068702,13.03,22.1,701.52
"WIH2_2020","W10004_0073/PHZ51",68,69,1,291,140,0.481099656,14.14,20.8,689.93
"WIH2_2020","W10004_0076/PHK76",65,67,2,255,125,0.490196078,13.62,26.4,673.2
"WIH2_2020","W10004_0076/PHZ51",68.5,71.5,3,247,125.5,0.508097166,10.27,23.15,701.52
"WIH2_2020","W10004_0078/PHK76",69,69,0,275,125,0.454545455,11.67,22.6,696.37
"WIH2_2020","W10004_0078/PHZ51",69.5,72,2.5,287,136,0.473867596,9.59,24.05,695.72
"WIH2_2020","W10004_0079/PHZ51",67,67,0,267,131,0.490636704,13.12,21.2,742.71
"WIH2_2020","W10004_0080/PHK76",69,70,1,267,137,0.513108614,13.42,24,722.11
"WIH2_2020","W10004_0080/PHZ51",68,70,2,287,137,0.477351916,13.54,23.9,679.63
"WIH2_2020","W10004_0086/PHK76",64,67,3,252,110,0.436507937,11.65,21.8,728.55
"WIH2_2020","W10004_0086/PHZ51",70,73,3,268,122,0.455223881,11.86,23.6,697.65
"WIH2_2020","W10004_0087/PHK76",66,68,2,262,108,0.41221374,7.73,22.7,691.22
"WIH2_2020","W10004_0087/PHZ51",68,70,2,253,135,0.533596838,10.36,21.3,714.39
"WIH2_2020","W10004_0092/PHZ51",70,71,1,277,160,0.577617329,13.65,22.7,707.95
"WIH2_2020","W10004_0093/PHZ51",68,70,2,293,162,0.552901024,10.03,20.9,725.97
"WIH2_2020","W10004_0095/PHK76",66.5,68.5,2,280.5,136,0.484848485,10.98214,20.9,682.21
"WIH2_2020","W10004_0095/PHZ51",67.5,70.5,3,271,137,0.505535055,4.82,22.25,692.51
"WIH2_2020","W10004_0097/PHK76",66,65,1.6652,255,120,0.470588235,8.98,25.3,727.26
"WIH2_2020","W10004_0097/PHZ51",68,69,1,270,127,0.47037037,13.11,25.4,688.64
"WIH2_2020","W10004_0098/PHK76",66,68,2,250,127,0.508,12.57,19.4,755.58
"WIH2_2020","W10004_0098/PHZ51",73,72,1.6652,297,160,0.538720539,9.72,29.5,662.9
"WIH2_2020","W10004_0099/PHK76",66,68,2,247,137,0.55465587,8.53,22.5,762.01
"WIH2_2020","W10004_0099/PHZ51",69,70.5,1.5,290.5,153.5,0.528399312,12.43,20.45,737.56
"WIH2_2020","W10004_0101/PHZ51",67,68,1,260,117,0.45,14.35,23.9,689.93
"WIH2_2020","W10004_0103/PHK76",65,67,2,273,135,0.494505495,12.34,23.2,718.25
"WIH2_2020","W10004_0103/PHZ51",68,70,2,280,152,0.542857143,13.45,24.4,716.96
"WIH2_2020","W10004_0106/PHK76",65.5,66.5,1,264,122.5,0.464015152,10.14,20.7,697.65
"WIH2_2020","W10004_0106/PHZ51",68,69,1,287,147,0.512195122,12.93,21.1,719.54
"WIH2_2020","W10004_0110/PHK76",65,68,3,258,108,0.418604651,10.32,22.6,731.12
"WIH2_2020","W10004_0110/PHZ51",68,69,1,283,132,0.466431095,8.84,25.1,695.08
"WIH2_2020","W10004_0112/PHK76",68,70,2,257,115,0.447470817,15.66,24.3,729.83
"WIH2_2020","W10004_0112/PHZ51",69,71,2,237,123,0.518987342,10.54,22.8,706.66
"WIH2_2020","W10004_0115/PHK76",69,68,1.6652,247,133,0.538461538,11.36,18.7,711.81
"WIH2_2020","W10004_0115/PHZ51",69,71,2,292,140,0.479452055,12.5,25,692.51
"WIH2_2020","W10004_0116/PHK76",65,67,2,257,137,0.53307393,11.36,21.8,763.3
"WIH2_2020","W10004_0118/PHK76",66,67,1,263,124,0.47148289,11.57,23.6,728.55
"WIH2_2020","W10004_0118/PHZ51",68.5,71,2.5,273.5,145,0.530164534,9.78,22.8,713.74
"WIH2_2020","W10004_0119/PHK76",66,67,1,247,120,0.48582996,11.48,23.6,738.84
"WIH2_2020","W10004_0119/PHZ51",67,69,2,289,148,0.512110727,7.95,23,696.37
"WIH2_2020","W10004_0121/PHK76",70,70.5,0.5,258.5,142.5,0.551257253,12.88,23.45568,717.61
"WIH2_2020","W10004_0121/PHZ51",70,71,1,285,155,0.543859649,13.79,24.7,716.96
"WIH2_2020","W10004_0122/PHK76",70,70,0,257,135,0.525291829,13.09,22.8,704.09
"WIH2_2020","W10004_0122/PHZ51",73,74,1,278,148,0.532374101,10.29,25.9,670.62
"WIH2_2020","W10004_0127/PHK76",65,68,3,255,120,0.470588235,13.23,23.7,734.98
"WIH2_2020","W10004_0127/PHZ51",67,69,2,267,133,0.498127341,11.43,21.7,688.64
"WIH2_2020","W10004_0129/PHZ51",68,69,1,255,122,0.478431373,13.72,24.5,700.23
"WIH2_2020","W10004_0132/PHK76",65.5,67.5,2,254.5,122.5,0.481335953,12.26,23.05,754.93
"WIH2_2020","W10004_0132/PHZ51",67,69,2,290,140,0.510948905,14.77,21.5,720.82
"WIH2_2020","W10004_0133/PHK76",64,66,2,265,135,0.509433962,7.71,23.9,734.98
"WIH2_2020","W10004_0133/PHZ51",68.5,71,2.5,281.5,144,0.511545293,8.93,22.15,725.33
"WIH2_2020","W10004_0134/PHK76",64.5,66.5,2,269,129,0.479553903,8.14,24.65,677.7
"WIH2_2020","W10004_0134/PHZ51",68,69.5,1.5,262.5,134,0.51047619,11.12,22.4,693.79
"WIH2_2020","W10004_0138/PHK76",67,68,1,260,135,0.519230769,13.05,22.3,759.44
"WIH2_2020","W10004_0138/PHZ51",69,71,2,298,150,0.503355705,10.96,24.6,700.23
"WIH2_2020","W10004_0140/PHZ51",69,71.5,2.5,276.5,148.5,0.537070524,14.2,23.25,700.23
"WIH2_2020","W10004_0144/PHK76",65,67,2,245,123,0.502040816,10,24.3,720.82
"WIH2_2020","W10004_0144/PHZ51",67,70,3,257,105,0.408560311,11.57,24.8,698.94
"WIH2_2020","W10004_0146/PHK76",68,68,0,282,141,0.5,13.68,22.2,742.71
"WIH2_2020","W10004_0146/PHZ51",69,70.5,1.5,276.5,147.5,0.533453888,13.92,23.7,707.95
"WIH2_2020","W10004_0147/PHK76",66,68,2,261,131,0.501915709,10.67,21.6,759.44
"WIH2_2020","W10004_0147/PHZ51",69,71,2,291,150,0.515463918,13.39,21.7,733.7
"WIH2_2020","W10004_0148/PHK76",66,67,1,275,142,0.516363636,15.44,22.7,743.99
"WIH2_2020","W10004_0148/PHZ51",67,69,2,279,138,0.494623656,15.08,24,702.8
"WIH2_2020","W10004_0149/PHK76",69,72,3,279,129,0.462365591,11.89,22.6,710.53
"WIH2_2020","W10004_0149/PHZ51",66.9234,68.5886,2,279,134,0.480286738,10.04,23.2,704.09
"WIH2_2020","W10004_0150/PHK76",68.5,69.5,1,248,121,0.487903226,11.61,23.75,725.97
"WIH2_2020","W10004_0152/PHK76",66,68,2,274,124,0.452554745,14.23,25.4,698.94
"WIH2_2020","W10004_0152/PHZ51",66.9234,68.5886,2,278,137,0.492805755,8.5,22.6,715.67
"WIH2_2020","W10004_0153/PHK76",66,67,1,265,152,0.573584906,7.43,19.9,713.1
"WIH2_2020","W10004_0153/PHZ51",69,71,2,280,143,0.510714286,8.91,21.6,696.37
"WIH2_2020","W10004_0154/PHK76",68,68,0,241,103,0.427385892,8.73,23.3,732.41
"WIH2_2020","W10004_0154/PHZ51",68,71,3,273,127,0.465201465,9.72,23.6,715.67
"WIH2_2020","W10004_0160/PHK76",68,67,1.6652,268,127,0.473880597,13.45,23.1,696.37
"WIH2_2020","W10004_0160/PHZ51",68,69,1,278,143,0.514388489,5.85,23.7,705.38
"WIH2_2020","W10004_0161/PHZ51",65,67,2,265,125,0.471698113,8.32,21.7,687.36
"WIH2_2020","W10004_0166/PHK76",69,70,1,283,127,0.448763251,8.37,26.1,686.07
"WIH2_2020","W10004_0166/PHZ51",69,72,3,275,133,0.483636364,10.17,23.1,691.22
"WIH2_2020","W10004_0167/PHZ51",69,71,2,275,128,0.465454545,11.56,22.7,728.55
"WIH2_2020","W10004_0168/PHK76",69,71,2,259,146,0.563706564,13.69,24.3,736.27
"WIH2_2020","W10004_0168/PHZ51",69,71,2,262,133,0.507633588,14.54,24.2,709.24
"WIH2_2020","W10004_0169/PHZ51",67.5,70,2.5,270,123,0.455555556,8.44,20.7,688
"WIH2_2020","W10004_0171/PHK76",66,67,1,276.5,135,0.488245931,7.35,23.6,692.51
"WIH2_2020","W10004_0178/PHK76",65,67,2,243,112,0.46090535,12.37,22.2,699.77151
"WIH2_2020","W10004_0178/PHZ51",69,71,2,289,138,0.477508651,8.61,24.3,698.94
"WIH2_2020","W10004_0179/PHK76",67,68,1,255.5,128.5,0.502935421,10.77,22,755.58
"WIH2_2020","W10004_0179/PHZ51",69,72,3,277,148,0.534296029,7.35,21.1,724.69
"WIH2_2020","W10004_0185/PHZ51",66,67,1,270,153,0.566666667,11.67,27.3,689.93
"WIH2_2020","W10004_0189/PHZ51",69,71,2,272,132,0.485294118,13.5,22.8,695.08
"WIH2_2020","W10004_0190/PHK76",66,68,2,278,118,0.424460432,13.76,25.8,702.8
"WIH2_2020","W10004_0190/PHZ51",69,70,1,258,142,0.550387597,14.87,25.6,697.65
"WIH2_2020","W10004_0192/PHK76",68,69,1,268,130,0.485074627,10.98,23.5,709.24
"WIH2_2020","W10004_0192/PHZ51",69,70,1,292,143,0.489726027,16.52,22.7,720.82
"WIH2_2020","W10004_0194/PHK76",65,67,2,253,108,0.42687747,15.18,23.1,695.08
"WIH2_2020","W10004_0194/PHZ51",67.5,70,2.5,277,117,0.422382671,12.86,24.95,696.37
"WIH2_2020","W10004_0196/PHK76",70,72,2,261,135,0.517241379,12.92,25.3,686.07
"WIH2_2020","W10004_0196/PHZ51",71,73,2,278,145,0.521582734,13.13,26.1,668.05
"WIH2_2020","W10004_0197/PHZ51",69,70,1,315,175,0.555555556,13.87,22.2,713.1
"WIH2_2020","W10004_0199/PHK76",71,72,1,255,138,0.541176471,10.35,22.1,753
"WIH2_2020","W10004_0199/PHZ51",70,72,2,273,145,0.531135531,12.45,20.8,719.54
"WIH2_2020","W10004_0200/PHK76",67.5,68,0.5,264,128.5,0.486742424,11.64,23.9,731.76
"WIH2_2020","W10004_0200/PHZ51",70,71,1,267,137,0.513108614,13.97,22.6,696.37
"WIH2_2020","W10004_0203/PHK76",66,68,2,270,115,0.425925926,9.85,21.9,749.14
"WIH2_2020","W10004_0203/PHZ51",67,69,2,268,138,0.514925373,14.28,21.7,701.52
"WIH2_2020","W10004_0204/PHK76",64,65,1,250,112,0.448,7.12,25.3,700.23
"WIH2_2020","W10004_0204/PHZ51",72,74,2,283,140,0.494699647,14.07,25.3,692.51
"WIH2_2020","W10004_0206/PHZ51",67.5,70,2.5,277.5,120,0.432432432,11.4,22,730.48
"WIH2_2020","W10004_0212/PHK76",67,68,1,274,137,0.5,12.7,22.7,710.53
"WIH2_2020","W10004_0212/PHZ51",67,69,2,283,127,0.448763251,13.31,22.2,695.08
"WIH2_2020","W10004_0213/PHK76",65,67,2,244,108,0.442622951,6.64,21.6,736.27
"WIH2_2020","W10004_0213/PHZ51",69,71,2,291.5,135,0.463121784,8.18,19.8,727.26
"WIH2_2020","W10004_0217/PHK76",64,66,2,243,110,0.452674897,11.13,21.6,719.54
"WIH2_2020","W10004_0217/PHZ51",66,69,3,265,133,0.501886792,12.02,20.7,693.79
"WIH2_2020","W10004_0220/PHK76",65,67,2,258,119,0.46124031,13.16,23.7,733.7
"WIH2_2020","W10004_0220/PHZ51",68,70,2,283,150,0.530035336,7.95,23.9,722.11
"WIH2_2020","W10004_0221/PHZ51",73,75,2,280,143,0.510714286,12.56,23.6,688.64
"WIH2_2020","W10004_0223/PHK76",67,68,1,274,129.5,0.472627737,7.93,22.4,732.41
"WIH2_2020","W10004_0224/PHK76",69,68,1.6652,251,128,0.509960159,12.92,21.1,742.71
"WIH2_2020","W10004_0224/PHZ51",68.5,70.5,2,282.5,144.5,0.511504425,7.37,21.25,716.96
"WIH2_2020","W10004_0225/PHK76",66,66,0,243,120,0.49382716,14.34,21.2,718.25
"WIH2_2020","W10004_0225/PHZ51",68,69,1,270,148,0.548148148,13.58,25.2,697.65
"WIH2_2020","W10004_0227/PHK76",66,67,1,247,122,0.493927126,9.5,23.1,740.13
"WIH2_2020","W10004_0227/PHZ51",65,67,2,280,143,0.510714286,13.55,27,683.5
"WIH2_2020","W10004_0231/PHK76",65,68,3,240,127,0.529166667,6.32,20.6,764.59
"WIH2_2020","W10004_0231/PHZ51",73,75,2,277,151,0.545126354,10.24,22.3,710.53
"WIH2_2020","W10004_0236/PHK76",65,67,2,245,109,0.444897959,13.14,25.8,679.63
"WIH2_2020","W10004_0236/PHZ51",68,69,1,249,147,0.590361446,8.94,23.4,716.96
"WIH2_2020","W10004_0238/PHK76",68,69,1,262,127,0.484732824,9,24.3,736.27
"WIH2_2020","W10004_0241/PHK76",66,68,2,250,120,0.48,10.34,23.1,709.24
"WIH2_2020","W10004_0241/PHZ51",67,69,2,274,141,0.51459854,11.92,22.15,687.36
"WIH2_2020","W10004_0242/PHZ51",68,70,2,277,130,0.469314079,12.72,21.1,707.95
"WIH2_2020","W10004_0253/PHK76",65.5,67.5,2,268.5,114.5,0.426443203,13.32,23.6,680.28
"WIH2_2020","W10004_0253/PHZ51",68,71,3,293,135,0.460750853,7.25,21.9,673.2
"WIH2_2020","W10004_0254/PHK76",64,65,1,257,130,0.505836576,11.33,21.7,738.84
"WIH2_2020","W10004_0254/PHZ51",70,72,2,280,143,0.510714286,7.92,25.1,686.07
"WIH2_2020","W10004_0256/PHK76",65,67,2,247,102,0.412955466,6.16,23.2,733.7
"WIH2_2020","W10004_0256/PHZ51",68,71,3,262,133,0.507633588,8.14,22.3,724.69
"WIH2_2020","W10004_0258/PHK76",65,66,1,262,127,0.484732824,7.73,26.2,665.47
"WIH2_2020","W10004_0258/PHZ51",68,69,1,291,150,0.515463918,8.81,23.8,710.53
"WIH2_2020","W10004_0261/PHK76",70,71,1,276,124,0.449275362,16.37,23.4,719.54
"WIH2_2020","W10004_0261/PHZ51",70,72,2,277,145,0.523465704,13.51,27.2,670.62
"WIH2_2020","W10004_0262/PHK76",69,70,1,277,152,0.548736462,11.62,23.4,724.69
"WIH2_2020","W10004_0264/PHK76",68,68,0,243,117,0.481481481,10.11,26.8,687.36
"WIH2_2020","W10004_0264/PHZ51",74,75,1,233,135,0.579399142,12.21,23.45568,634.58
"WIH2_2020","W10004_0268/PHK76",69,70,1,255,147,0.576470588,13.88,23.2,682.21
"WIH2_2020","W10004_0268/PHZ51",70,72,2,277,152,0.548736462,10.76,27.3,662.9
"WIH2_2020","W10004_0270/PHK76",65,67,2,235,90,0.382978723,11.99,22.3,754.29
"WIH2_2020","W10004_0270/PHZ51",67,69,2,273,137,0.501831502,13.63,22.2,714.39
"WIH2_2020","W10004_0271/PHK76",68,68,0,279,137,0.491039427,11.98,24.8,745.28
"WIH2_2020","W10004_0271/PHZ51",74,76,2,300,161,0.536666667,11.59,21.9,754.29
"WIH2_2020","W10004_0276/PHK76",66,67.5,1.5,264,105.5,0.399621212,12.57,23.85,727.26
"WIH2_2020","W10004_0276/PHZ51",70,72,2,295,153,0.518644068,11.93,23.7,698.94
"WIH2_2020","W10004_0290/PHK76",69,71,2,263,135,0.513307985,10.65,21.9,733.7
"WIH2_2020","W10004_0290/PHZ51",68,71,3,288,130,0.451388889,13.53,22.4,697.65
"WIH2_2020","W10004_0291/PHK76",65,67,2,272,122,0.448529412,10.85,22.3,725.97
"WIH2_2020","W10004_0292/PHK76",66,68,2,240,115,0.479166667,7.68,20.9,732.41
"WIH2_2020","W10004_0292/PHZ51",67,69,2,253,130,0.513833992,13.1,23.3,695.08
"WIH2_2020","W10004_0299/PHK76",68,68,0,267,133,0.492592593,5.51,22.9,741.42
"WIH2_2020","W10004_0299/PHZ51",72,74,2,268,127,0.473880597,13.51,24.9,696.37
"WIH2_2020","W10004_0306/PHK76",64,66,2,243,123,0.50617284,15.41,21.7,698.94
"WIH2_2020","W10004_0306/PHZ51",70,72,2,282,153,0.542553191,13.36,22.7,719.54
"WIH2_2020","W10004_0308/PHK76",69,69,0,277,125,0.451263538,9.74,23.9,753
"WIH2_2020","W10004_0308/PHZ51",68,70,2,297,153,0.515151515,12.82,23.7,729.83
"WIH2_2020","W10004_0309/PHK76",66,68,2,255.5,116,0.454011742,6.66,23.3,711.17
"WIH2_2020","W10004_0309/PHZ51",67,68,1,251,123,0.490039841,13.35,25.9,687.36
"WIH2_2020","W10004_0310/PHK76",72,74,2,274,140,0.510948905,9.34,23.3,706.66
"WIH2_2020","W10004_0310/PHZ51",68,70,2,263,125,0.475285171,12.51,24,693.79
"WIH2_2020","W10004_0311/PHK76",66,68,2,238,113,0.474789916,9.77,21.3,737.56
"WIH2_2020","W10004_0327/PHK76",66.9234,68.5886,2,278.5,129,0.463195691,8.14,27.6,704.09
"WIH2_2020","W10004_0327/PHZ51",68.5,71,2.5,280,133.5,0.476785714,5.76,24.3,683.5
"WIH2_2020","W10004_0329/PHK76",65,65,0,242,112,0.462809917,13.43,21.9,702.8
"WIH2_2020","W10004_0329/PHZ51",65,66.5,1.5,262.5,130,0.495238095,10.67,21.2,749.14
"WIH2_2020","W10004_0336/PHK76",69,69,0,260,137,0.526923077,13.73,21.6,728.55
"WIH2_2020","W10004_0336/PHZ51",73,72,1.6652,278,145,0.521582734,11.59,23.6,679.63
"WIH2_2020","W10004_0344/PHK76",65,67,2,240,108,0.45,11.79,23.1,724.69
"WIH2_2020","W10004_0344/PHZ51",69,71,2,273,135,0.494505495,11.71,24.6,678.35
"WIH2_2020","W10004_0346/PHK76",65.5,67.5,2,249,112.5,0.451807229,10.31,21.65,711.81
"WIH2_2020","W10004_0346/PHZ51",67,69.5,2.5,280,140.5,0.501785714,14.27,22.65,706.02
"WIH2_2020","W10004_0361/PHK76",68,67.5,-0.5,252,124.5,0.494047619,11.1,21.45,753
"WIH2_2020","W10004_0361/PHZ51",69,70,1,268,135,0.503731343,13.19,22.6,745.28
"WIH2_2020","W10004_0362/PHK76",66,68,2,245,118,0.481632653,12.16,22.9,680.92
"WIH2_2020","W10004_0362/PHZ51",68,70,2,260,127,0.488461538,11.3,22.9,705.38
"WIH2_2020","W10004_0380/PHK76",70,70,0,274,145,0.52919708,11.48,23.7,728.55
"WIH2_2020","W10004_0381/PHK76",65,67,2,259,132,0.50965251,13.35,23.9,743.99
"WIH2_2020","W10004_0381/PHZ51",68,70,2,265,102,0.38490566,14.33,22.1,729.83
"WIH2_2020","W10004_0383/PHK76",65,67,2,254,129,0.507874016,13.51,24.4,713.1
"WIH2_2020","W10004_0383/PHZ51",68,70,2,272,137,0.503676471,11.95,23.5,687.36
"WIH2_2020","W10004_0389/PHK76",68,69,1,246,106,0.430894309,7.6,22.1,702.8
"WIH2_2020","W10004_0389/PHZ51",67,69,2,275,135,0.490909091,7.94,28.7,674.49
"WIH2_2020","W10004_0393/PHK76",67,68,1,260.4308,122,0.502523396432,10.18,21.8,736.27
"WIH2_2020","W10004_0393/PHZ51",67,70,3,269,138,0.513011152,7.89,24.1,693.79
"WIH2_2020","W10004_0394/PHK76",64.5,66,1.5,230,98,0.426086957,8.26,23.3,704.09
"WIH2_2020","W10004_0394/PHZ51",69,71,2,253,113,0.446640316,9.86,22.7,684.78
"WIH2_2020","W10004_0395/PHK76",65,66,1,250,120,0.48,13.39,21.6,723.4
"WIH2_2020","W10004_0395/PHZ51",66,68,2,265,127,0.479245283,7.28,23.8,731.12
"WIH2_2020","W10004_0396/PHK76",66,67,1,279,136,0.487455197,13.68,22.3,704.09
"WIH2_2020","W10004_0396/PHZ51",68,70,2,267,122,0.456928839,6.12,26.2,700.23
"WIH2_2020","W10004_0403/PHK76",65,67,2,252,133,0.527777778,12.67,29.4,696.37
"WIH2_2020","W10004_0403/PHZ51",68,70,2,277,117,0.422382671,8.63,26.5,671.91
"WIH2_2020","W10004_0409/PHK76",70,69,1.6652,258,123,0.476744186,12.9,23.1,711.81
"WIH2_2020","W10004_0410/PHK76",64,66,2,245,105,0.428571429,11.53,20.4,727.26
"WIH2_2020","W10004_0410/PHZ51",67.5,70,2.5,274.5,141.5,0.515482696,13.27,24.45,696.37
"WIH2_2020","W10004_0412/PHK76",70,70,0,255,123,0.482352941,12.33,21.2,767.16
"WIH2_2020","W10004_0412/PHZ51",69,70,1,293,153,0.5221843,13.36,26.2,686.07
"WIH2_2020","W10004_0417/PHK76",66,69,3,248,128,0.516129032,12.01,23.9,719.54
"WIH2_2020","W10004_0417/PHZ51",67,70,3,252,108,0.428571429,8.1,22.6,720.82
