"Env","Hybrid","Pollen_DAP_days","Silk_DAP_days","ASI","Plant_Height_cm","Ear_Height_cm","EHC","Yield_Mg_ha","Grain_Moisture","Twt_kg_m3"
"IAH2_2021","W10004_0997/PHK76",NA,NA,NA,205,90,0.43902439,9.31,15.4,741.42
"IAH2_2021","W10004_0975/PHK76",NA,NA,NA,212.5,98,0.461176471,10.04,15.65,760.73
"IAH2_2021","W10004_0687/PHK76",NA,NA,NA,231,110,0.476190476,10.51,15.5,759.44
"IAH2_2021","W10004_0658/PHZ51",NA,NA,NA,264,147,0.556818182,10.95,15.6,719.54
"IAH2_2021","W10004_0963/PHZ51",NA,NA,NA,264,140,0.53030303,12.45,15.6,738.84
"IAH2_2021","W10004_0991/PHZ51",NA,NA,NA,267.5,119,0.444859813,10.8,15.25,733.7
"IAH2_2021","W10004_0011/PHZ51",NA,NA,NA,262,146,0.557251908,10.04,15.5,745.28
"IAH2_2021","W10004_0969/PHZ51",NA,NA,NA,250.5,117,0.467065868,9.46,15.35,729.19
"IAH2_2021","W10004_0836/PHZ51",NA,NA,NA,260,136,0.523076923,11.02,15.6,753
"IAH2_2021","W10004_0851/PHZ51",NA,NA,NA,255,136,0.533333333,8.9,14.8,724.69
"IAH2_2021","W10004_0115/PHZ51",NA,NA,NA,273,142,0.52014652,11.54,14.8,705.38
"IAH2_2021","W10004_1004/PHK76",NA,NA,NA,226,93,0.411504425,8.47,15.6,746.57
"IAH2_2021","W10004_0118/PHK76",NA,NA,NA,216.5,99,0.457274827,10.26,15.6,769.74
"IAH2_2021","W10004_1081/PHK76",NA,NA,NA,234.5,107.5,0.458422175,10.03,15.55,723.4
"IAH2_2021","W10004_0920/PHK76",NA,NA,NA,210,95,0.452380952,7.64,15.6,732.41
"IAH2_2021","W10004_0106/PHK76",NA,NA,NA,243,113,0.465020576,9.71,15,719.54
"IAH2_2021","W10004_0789/PHK76",NA,NA,NA,250,135,0.54,11.45,16.3,767.16
"IAH2_2021","W10004_0068/PHZ51",NA,NA,NA,252,121,0.48015873,10.89,15.55,743.99
"IAH2_2021","W10004_0140/PHZ51",NA,NA,NA,259.5,135,0.520231214,12.16,15.4,724.69
"IAH2_2021","W10004_0799/PHZ51",NA,NA,NA,257,130,0.505836576,12.42,16,747.85
"IAH2_2021","W10004_0261/PHZ51",NA,NA,NA,258,145,0.562015504,11.51,15.9,749.14
"IAH2_2021","W10004_0097/PHK76",NA,NA,NA,228,120,0.526315789,10.68,15.9,749.14
"IAH2_2021","W10004_0637/PHK76",NA,NA,NA,227,103,0.453744493,10,15.7,762.01
"IAH2_2021","W10004_0991/PHK76",NA,NA,NA,247,112,0.453441296,11.48,15.8,751.72
"IAH2_2021","W10004_0715/PHK76",NA,NA,NA,236.9463,120,0.475535290584,11.86,16.1,754.29
"IAH2_2021","W10004_0053/PHK76",NA,NA,NA,255,128,0.501960784,14.23,16.5,758.15
"IAH2_2021","W10004_0046/PHK76",NA,NA,NA,238,120,0.504201681,11.43,14.8,729.83
"IAH2_2021","W10004_0658/PHK76",NA,NA,NA,263,120,0.456273764,12.17,15.6,741.42
"IAH2_2021","W10004_0149/PHK76",NA,NA,NA,241,114,0.473029046,9.36,15.4,768.45
"IAH2_2021","W10004_0892/PHZ51",NA,NA,NA,251,128,0.509960159,9.89,16.2,731.12
"IAH2_2021","W10004_0842/PHZ51",NA,NA,NA,239,133,0.556485356,9.73,15.4,737.56
"IAH2_2021","W10004_0684/PHZ51",NA,NA,NA,241,121,0.502074689,10.39,15.5,762.01
"IAH2_2021","W10004_0042/PHZ51",NA,NA,NA,250,117,0.468,9.6,15.5,736.27
"IAH2_2021","W10004_0997/PHZ51",NA,NA,NA,242,120,0.495867769,9.42,15.2,742.71
"IAH2_2021","W10004_0701/PHZ51",NA,NA,NA,246,110,0.447154472,9.41,15.5,736.27
"IAH2_2021","W10004_0409/PHK76",NA,NA,NA,257,122,0.474708171,11.7,15.5,758.15
"IAH2_2021","W10004_0669/PHK76",NA,NA,NA,232,102,0.439655172,9.35,15.6,751.72
"IAH2_2021","W10004_0070/PHK76",NA,NA,NA,203,100,0.492610837,9.76,15.5,758.15
"IAH2_2021","W10004_0711/PHK76",NA,NA,NA,246,103,0.418699187,11.14,15.3,760.73
"IAH2_2021","W10004_0099/PHK76",NA,NA,NA,242,105,0.433884298,11.58,15.6,771.02
"IAH2_2021","W10004_0013/PHK76",NA,NA,NA,227,99.5,0.438325991,8.45,15.3,766.52
"IAH2_2021","W10004_0292/PHK76",NA,NA,NA,223,94.5,0.423766816,9.89,16,762.66
"IAH2_2021","W10004_1156/PHK76",NA,NA,NA,230,110,0.47826087,11.45,15.3,749.14
"IAH2_2021","W10004_0071/PHZ51",NA,NA,NA,239,128,0.535564854,9.39,14.8,714.39
"IAH2_2021","W10004_0217/PHZ51",NA,NA,NA,236,105,0.444915254,8.32,15.4,715.67
"IAH2_2021","W10004_0614/PHZ51",NA,NA,NA,271,133,0.490774908,10.54,15.5,746.57
"IAH2_2021","W10004_0007/PHZ51",NA,NA,NA,259.5,127.5,0.49132948,11.35,15.8,756.22
"IAH2_2021","W10004_0649/PHZ51",NA,NA,NA,223,110,0.493273543,11.15,15.2,755.58
"IAH2_2021","W10004_0121/PHZ51",NA,NA,NA,254,128.5,0.505905512,10.43,15.1,742.06
"IAH2_2021","W10004_0396/PHK76",NA,NA,NA,231,110,0.476190476,9.35,15.6,741.42
"IAH2_2021","W10004_0042/PHK76",NA,NA,NA,224.5,96,0.427616927,9.72,15.45,753
"IAH2_2021","W10004_0896/PHK76",NA,NA,NA,256,122,0.4765625,12.99,15.6,746.57
"IAH2_2021","W10004_0194/PHK76",NA,NA,NA,221,73,0.475535290584,9.59,15.3,755.58
"IAH2_2021","W10004_0974/PHZ51",NA,NA,NA,249,112,0.449799197,10.92,15.9,753
"IAH2_2021","W10004_0787/PHZ51",NA,NA,NA,264,127,0.481060606,11.21,15.7,755.58
"IAH2_2021","W10004_0086/PHZ51",NA,NA,NA,240,120,0.5,10.01,15.3,737.56
"IAH2_2021","W10004_0620/PHZ51",NA,NA,NA,250.5,127.5,0.508982036,11.46,15.6,749.14
"IAH2_2021","W10004_0782/PHZ51",NA,NA,NA,253,127,0.501976285,12.34,16.4,758.15
"IAH2_2021","W10004_0258/PHZ51",NA,NA,NA,247,122,0.493927126,10.63,14.9,711.81
"IAH2_2021","W10004_0894/PHZ51",NA,NA,NA,269.5,130,0.482374768,10.22,15.35,736.27
"IAH2_2021","W10004_0412/PHK76",NA,NA,NA,237,120,0.506329114,10.29,15.7,765.88
"IAH2_2021","W10004_0394/PHK76",NA,NA,NA,205,94,0.458536585,9.28,15.2,729.83
"IAH2_2021","W10004_0034/PHK76",NA,NA,NA,219,105,0.479452055,11.03,15.7,731.12
"IAH2_2021","W10004_0253/PHK76",NA,NA,NA,220,110,0.5,9.61,16.4,745.28
"IAH2_2021","W10004_0427/PHK76",NA,NA,NA,232,108,0.465517241,8.99,15.8,767.16
"IAH2_2021","W10004_0037/PHK76",NA,NA,NA,227,128,0.563876652,7.27,15.8,762.01
"IAH2_2021","W10004_0254/PHK76",NA,NA,NA,223,88,0.394618834,10.05,15.5,754.29
"IAH2_2021","W10004_0935/PHK76",NA,NA,NA,218,85,0.389908257,9.58,15.6,758.15
"IAH2_2021","W10004_0063/PHK76",NA,NA,NA,256,118,0.4609375,10.85,15.4,728.55
"IAH2_2021","W10004_0636/PHZ51",NA,NA,NA,258,129,0.5,12.61,16.2,741.42
"IAH2_2021","W10004_0691/PHZ51",NA,NA,NA,263,128,0.486692015,9.46,15.4,765.88
"IAH2_2021","W10004_0147/PHZ51",NA,NA,NA,225,112,0.497777778,11.11,15.1,756.86
"IAH2_2021","W10004_0669/PHZ51",NA,NA,NA,251,142,0.565737052,10.4,15.1,724.69
"IAH2_2021","W10004_0879/PHZ51",NA,NA,NA,224,102,0.455357143,8.63,15.3,747.85
"IAH2_2021","W10004_0013/PHZ51",NA,NA,NA,244,121,0.495901639,8.95,15,737.56
"IAH2_2021","W10004_1032/PHZ51",NA,NA,NA,257,129,0.501945525,8.38,15.2,736.27
"IAH2_2021","W10004_0736/PHK76",NA,NA,NA,227,97,0.427312775,9.54,15.6,740.78
"IAH2_2021","W10004_0806/PHK76",NA,NA,NA,256,100,0.390625,8.77,15.2,732.41
"IAH2_2021","W10004_0430/PHK76",NA,NA,NA,237,117.5,0.495780591,10.1,15.8,771.67
"IAH2_2021","W10004_0717/PHK76",NA,NA,NA,232.5,93.5,0.402150538,9.42,16.1,764.59
"IAH2_2021","W10004_0271/PHK76",NA,NA,NA,239,115,0.481171548,11.29,15.7,773.6
"IAH2_2021","W10004_0900/PHK76",NA,NA,NA,230.5,116,0.503253796,9.66,15.65,758.15
"IAH2_2021","W10004_0045/PHK76",NA,NA,NA,245,130,0.530612245,10.45,15.5,756.86
"IAH2_2021","W10004_0783/PHZ51",NA,NA,NA,253,126.5,0.5,10.64,15.7,742.71
"IAH2_2021","W10004_0014/PHZ51",NA,NA,NA,262,143,0.545801527,10.99,14.5,720.82
"IAH2_2021","W10004_0729/PHZ51",NA,NA,NA,260,150,0.576923077,12.97,15.6,758.15
"IAH2_2021","W10004_0828/PHZ51",NA,NA,NA,260,128,0.492307692,11.72,16.1,772.31
"IAH2_2021","W10004_0270/PHZ51",NA,NA,NA,250,108,0.432,10.54,15.4,762.01
"IAH2_2021","W10004_0781/PHZ51",NA,NA,NA,290,143,0.493103448,10.47,15.1,737.56
"IAH2_2021","W10004_0417/PHZ51",NA,NA,NA,252,130,0.515873016,8.7,15.2,736.27
"IAH2_2021","W10004_0661/PHZ51",NA,NA,NA,246,120,0.487804878,9.52,15.3,750.43
"IAH2_2021","W10004_0928/PHK76",NA,NA,NA,226,104,0.460176991,10.15,15.7,760.73
"IAH2_2021","W10004_0792/PHK76",NA,NA,NA,219,108.5,0.49543379,8.24,15.5,734.98
"IAH2_2021","W10004_0073/PHK76",NA,NA,NA,234,114,0.487179487,11.23,15.5,745.92
"IAH2_2021","W10004_0007/PHK76",NA,NA,NA,227,100,0.440528634,10.61,15.8,754.29
"IAH2_2021","W10004_0832/PHK76",NA,NA,NA,236.9463,112.6584,0.515151515,8.75,15.4,722.11
"IAH2_2021","W10004_0768/PHK76",NA,NA,NA,249,148,0.59437751,11.43,15.9,723.4
"IAH2_2021","W10004_0147/PHK76",NA,NA,NA,228.5,110,0.481400438,10.61,15.5,773.6
"IAH2_2021","W10004_0197/PHZ51",NA,NA,NA,282,135,0.478723404,10.72,15,740.13
"IAH2_2021","W10004_0734/PHZ51",NA,NA,NA,236,120,0.508474576,11.82,15.9,756.86
"IAH2_2021","W10004_0815/PHZ51",NA,NA,NA,244.5,118.5,0.484662577,9.06,15.75,739.49
"IAH2_2021","W10004_0715/PHZ51",NA,NA,NA,260.5,129.5,0.497120921,10.97,15.5,743.99
"IAH2_2021","W10004_0190/PHZ51",NA,NA,NA,285,125,0.438596491,11.41,15.2,742.71
"IAH2_2021","W10004_1140/PHZ51",NA,NA,NA,204.5,122.5,0.599022005,10.56,15.35,729.83
"IAH2_2021","W10004_0760/PHK76",NA,NA,NA,236.9463,100,0.475535290584,11.42,15.5,754.29
"IAH2_2021","W10004_1014/PHK76",NA,NA,NA,217,90,0.414746544,12.72,16.3,773.6
"IAH2_2021","W10004_0773/PHK76",NA,NA,NA,221,106,0.479638009,11.23,16.2,759.44
"IAH2_2021","W10004_0134/PHK76",NA,NA,NA,223,114,0.511210762,10.15,15.4,740.13
"IAH2_2021","W10004_0885/PHK76",NA,NA,NA,232,107,0.461206897,9.51,16.7,755.58
"IAH2_2021","W10004_0678/PHK76",NA,NA,NA,240,110,0.458333333,10.84,15.7,758.15
"IAH2_2021","W10004_0654/PHK76",NA,NA,NA,260,140,0.538461538,12.03,15.6,754.29
"IAH2_2021","W10004_0501/PHK76",NA,NA,NA,241.5,118.5,0.49068323,9.8,15.65,781.32
"IAH2_2021","W10004_0203/PHZ51",NA,NA,NA,258,120.5,0.467054264,11.17,15.45,740.78
"IAH2_2021","W10004_0154/PHZ51",NA,NA,NA,267,105,0.393258427,8.26,15.1,742.71
"IAH2_2021","W10004_0403/PHZ51",NA,NA,NA,261.5,126,0.481835564,10.74,15.3,733.05
"IAH2_2021","W10004_0119/PHZ51",NA,NA,NA,254.5,118.5,0.465618861,10.19,15.4,742.71
"IAH2_2021","W10004_1020/PHZ51",NA,NA,NA,236.5,117.5,0.496828753,9.43,15.25,697.01
"IAH2_2021","W10004_0819/PHZ51",NA,NA,NA,255,125,0.490196078,8.95,15,745.28
"IAH2_2021","W10004_0856/PHZ51",NA,NA,NA,234,105,0.448717949,8.49,15,737.56
"IAH2_2021","W10004_0622/PHZ51",NA,NA,NA,260,122,0.469230769,9.95,15.7,747.85
"IAH2_2021","W10004_0619/PHZ51",NA,NA,NA,247,125,0.506072874,11.45,16.3,751.72
"IAH2_2021","W10004_0966/PHZ51",NA,NA,NA,237,120,0.506329114,10.87,16.2,737.56
"IAH2_2021","W10004_0476/PHK76",NA,NA,NA,227,88,0.387665198,7.59,15,728.55
"IAH2_2021","W10004_0035/PHK76",NA,NA,NA,232,113,0.487068966,11.02,15.3,747.85
"IAH2_2021","W10004_0086/PHK76",NA,NA,NA,235,108,0.459574468,10.37,15.4,773.6
"IAH2_2021","W10004_0619/PHK76",NA,NA,NA,248,120,0.483870968,14.21,16.6,765.88
"IAH2_2021","W10004_0800/PHK76",NA,NA,NA,234,110,0.47008547,11.04,15.3,764.59
"IAH2_2021","W10004_0732/PHK76",NA,NA,NA,259,126,0.486486486,9.87,15.75,753
"IAH2_2021","W10004_0106/PHZ51",NA,NA,NA,253,95,0.375494071,9.66,15.1,732.41
"IAH2_2021","W10004_0095/PHZ51",NA,NA,NA,263,145,0.551330798,9.08,15.3,706.66
"IAH2_2021","W10004_0474/PHZ51",NA,NA,NA,254,119.5,0.470472441,11.33,15.45,749.14
"IAH2_2021","W10004_1004/PHZ51",NA,NA,NA,256,110,0.4296875,9.51,15.9,734.98
"IAH2_2021","W10004_0146/PHZ51",NA,NA,NA,271,128,0.472324723,10.78,15.95,753.65
"IAH2_2021","W10004_0877/PHZ51",NA,NA,NA,260,131,0.503846154,10.98,15.1,705.38
"IAH2_2021","W10004_0253/PHZ51",NA,NA,NA,265,150,0.566037736,11.48,15,721.47
"IAH2_2021","W10004_1002/PHK76",NA,NA,NA,220,105,0.477272727,10.38,15.8,749.14
"IAH2_2021","W10004_0701/PHK76",NA,NA,NA,245,122,0.497959184,10.86,15.6,776.17
"IAH2_2021","W10004_0203/PHK76",NA,NA,NA,236,116,0.491525424,10.11,15.6,777.46
"IAH2_2021","W10004_0836/PHK76",NA,NA,NA,232,120,0.517241379,11.73,16.3,771.02
"IAH2_2021","W10004_0121/PHK76",NA,NA,NA,236,115,0.487288136,9.98,15.8,760.73
"IAH2_2021","W10004_0258/PHK76",NA,NA,NA,242,110,0.454545455,11.12,15.1,733.7
"IAH2_2021","W10004_0223/PHK76",NA,NA,NA,255,117,0.458823529,11.33,16,786.47
"IAH2_2021","W10004_0885/PHZ51",NA,NA,NA,272,136,0.5,9.88,15.3,714.39
"IAH2_2021","W10004_1015/PHZ51",NA,NA,NA,262,120,0.458015267,11.11,15.4,755.58
"IAH2_2021","W10004_0224/PHZ51",NA,NA,NA,261,131,0.501915709,9.45,15,741.42
"IAH2_2021","W10004_0204/PHZ51",NA,NA,NA,268,111,0.414179104,8.69,15.9,751.72
"IAH2_2021","W10004_0884/PHZ51",NA,NA,NA,236,110,0.466101695,9.32,15.2,733.7
"IAH2_2021","W10004_0213/PHZ51",NA,NA,NA,268,132,0.492537313,9.48,14.9,733.7
"IAH2_2021","W10004_0674/PHZ51",NA,NA,NA,260.5,125,0.479846449,12.12,15.45,738.84
"IAH2_2021","W10004_0026/PHK76",NA,NA,NA,231,110,0.476190476,12.4,15.4,754.29
"IAH2_2021","W10004_0798/PHK76",NA,NA,NA,209,98.5,0.471291866,10.17,15.6,753.65
"IAH2_2021","W10004_0133/PHK76",NA,NA,NA,222,98,0.441441441,11.49,16.4,738.84
"IAH2_2021","W10004_0827/PHK76",NA,NA,NA,216.5,99,0.457274827,10.22,15.55,758.15
"IAH2_2021","W10004_0217/PHK76",NA,NA,NA,210,90,0.428571429,11.04,16,765.88
"IAH2_2021","W10004_0132/PHK76",NA,NA,NA,207.5,100,0.481927711,10.46,15.55,764.59
"IAH2_2021","W10004_0073/PHZ51",NA,NA,NA,274,130,0.474452555,10,14.8,713.1
"IAH2_2021","W10004_0055/PHZ51",NA,NA,NA,271,148,0.546125461,8.27,14.7,716.96
"IAH2_2021","W10004_0498/PHZ51",NA,NA,NA,265,120,0.452830189,11.27,15.1,740.13
"IAH2_2021","W10004_0639/PHZ51",NA,NA,NA,294,112.6584,0.544217687,10.46,15.7,755.58
"IAH2_2021","W10004_0160/PHZ51",NA,NA,NA,256,118,0.4609375,9.86,15.5,736.27
"IAH2_2021","W10004_0189/PHZ51",NA,NA,NA,250,120,0.48,9.64,15.5,751.72
"IAH2_2021","W10004_0031/PHZ51",NA,NA,NA,260,115,0.442307692,9.3,15.8,756.86
"IAH2_2021","W10004_0714/PHZ51",NA,NA,NA,263.5,126,0.478178368,10.7,15.45,740.78
"IAH2_2021","W10004_1001/PHZ51",NA,NA,NA,233,99.5,0.427038627,9.19,15.45,755.58
"IAH2_2021","W10004_0227/PHK76",NA,NA,NA,212.5,88.5,0.416470588,9.08,16.15,765.23
"IAH2_2021","W10004_0840/PHK76",NA,NA,NA,210,92,0.438095238,10.47,15.5,737.56
"IAH2_2021","W10004_0951/PHK76",NA,NA,NA,221.5,96.5,0.435665914,10.08,15.3,736.27
"IAH2_2021","W10004_1118/PHK76",NA,NA,NA,239,105,0.439330544,13.22,17.1,764.59
"IAH2_2021","W10004_0966/PHK76",NA,NA,NA,225.5,107.5,0.476718404,9.91,15.35,734.34
"IAH2_2021","W10004_0138/PHK76",NA,NA,NA,232,105,0.452586207,10.61,15.6,751.72
"IAH2_2021","W10004_0625/PHK76",NA,NA,NA,264,131,0.496212121,11.23,16.5,736.91
"IAH2_2021","W10004_0757/PHZ51",NA,NA,NA,269,123,0.457249071,10.95,15.7,755.58
"IAH2_2021","W10004_1084/PHZ51",NA,NA,NA,263,125,0.475285171,8.99,15.1,716.96
"IAH2_2021","W10004_0118/PHZ51",NA,NA,NA,275,120,0.436363636,9.6,15.9,759.44
"IAH2_2021","W10004_0110/PHZ51",NA,NA,NA,267.5,122.5,0.457943925,11.65,15.2,755.58
"IAH2_2021","W10004_0631/PHZ51",NA,NA,NA,264,132,0.5,11.31,15.8,753
"IAH2_2021","W10004_0711/PHZ51",NA,NA,NA,229,130,0.56768559,9.01,15.6,764.59
"IAH2_2021","W10004_0876/PHZ51",NA,NA,NA,266,130,0.488721805,9.85,16,732.41
"IAH2_2021","W10004_0789/PHZ51",NA,NA,NA,280,135,0.482142857,9.36,15.6,764.59
"IAH2_2021","W10004_0801/PHZ51",NA,NA,NA,273,139,0.509157509,12.18,15.55,754.93
"IAH2_2021","W10004_0953/PHK76",NA,NA,NA,223,110,0.493273543,9.37,15.8,753
"IAH2_2021","W10004_1072/PHK76",NA,NA,NA,235,115,0.489361702,10.62,16,741.42
"IAH2_2021","W10004_0844/PHK76",NA,NA,NA,201.5,88,0.436724566,8.9,15.4,767.16
"IAH2_2021","W10004_0112/PHK76",NA,NA,NA,222.5,101.5,0.456179775,8.23,15.6,742.71
"IAH2_2021","W10004_1018/PHK76",NA,NA,NA,225,105,0.466666667,11.38,15.9,754.29
"IAH2_2021","W10004_0823/PHK76",NA,NA,NA,224,100,0.446428571,11.84,15.4,738.84
"IAH2_2021","W10004_0689/PHK76",NA,NA,NA,235,105,0.446808511,10.61,16.3,769.74
"IAH2_2021","W10004_0984/PHZ51",NA,NA,NA,276,120,0.434782609,9.63,15.5,745.28
"IAH2_2021","W10004_0806/PHZ51",NA,NA,NA,278.5,119.5,0.429084381,11.7,15.35,752.36
"IAH2_2021","W10004_0505/PHZ51",NA,NA,NA,281,124,0.441281139,11.59,15.4,741.42
"IAH2_2021","W10004_0935/PHZ51",NA,NA,NA,235,100,0.425531915,9.36,15.45,745.92
"IAH2_2021","W10004_0309/PHZ51",NA,NA,NA,266,120,0.45112782,11.92,15.4,746.57
"IAH2_2021","W10004_0178/PHZ51",NA,NA,NA,255,122,0.478431373,9.44,15.2,742.71
"IAH2_2021","W10004_0093/PHZ51",NA,NA,NA,274.5,131,0.47723133,9.65,15.2,724.69
"IAH2_2021","W10004_0122/PHZ51",NA,NA,NA,273,120,0.43956044,9.17,15.5,732.41
"IAH2_2021","W10004_0888/PHZ51",NA,NA,NA,258.5,121,0.468085106,9.89,16.45,754.29
"IAH2_2021","W10004_0290/PHK76",NA,NA,NA,245,118,0.481632653,11.88,16.3,776.17
"IAH2_2021","W10004_0602/PHK76",NA,NA,NA,225,107.5,0.477777778,10.29,16,778.1
"IAH2_2021","W10004_0974/PHK76",NA,NA,NA,253,110,0.434782609,11.13,16,759.44
"IAH2_2021","W10004_0291/PHK76",NA,NA,NA,249,120,0.481927711,11.01,15.8,759.44
"IAH2_2021","W10004_0802/PHK76",NA,NA,NA,243,110,0.452674897,11.32,16,746.57
"IAH2_2021","W10004_0256/PHK76",NA,NA,NA,231,105,0.454545455,8.62,15.9,765.88
"IAH2_2021","W10004_0879/PHK76",NA,NA,NA,202.5,90,0.444444444,10.1,15.5,749.14
"IAH2_2021","W10004_0236/PHK76",NA,NA,NA,222,95,0.427927928,12.54,16,765.88
"IAH2_2021","W10004_0760/PHZ51",NA,NA,NA,258.5,123.5,0.477756286,10.75,15.75,752.36
"IAH2_2021","W10004_0745/PHZ51",NA,NA,NA,256,110,0.4296875,10.71,15.1,711.81
"IAH2_2021","W10004_0950/PHZ51",NA,NA,NA,255,110,0.431372549,9.38,15.4,737.56
"IAH2_2021","W10004_0097/PHZ51",NA,NA,NA,247,105,0.425101215,10.65,15,740.13
"IAH2_2021","W10004_0713/PHZ51",NA,NA,NA,263,112,0.425855513,8.56,15.1,733.7
"IAH2_2021","W10004_0389/PHZ51",NA,NA,NA,260,108,0.415384615,8.76,15,715.67
"IAH2_2021","W10004_0802/PHZ51",NA,NA,NA,272,124,0.455882353,10.77,14.8,718.25
"IAH2_2021","W10004_0646/PHZ51",NA,NA,NA,272,123,0.452205882,10.97,15.4,755.58
"IAH2_2021","W10004_0689/PHZ51",NA,NA,NA,273.5,126.5,0.462522852,11.55,15.9,757.51
"IAH2_2021","W10004_1123/PHK76",NA,NA,NA,185,85,0.459459459,7.59,15.4,764.59
"IAH2_2021","W10004_0894/PHK76",NA,NA,NA,214.5,100,0.466200466,11.87,15.4,745.92
"IAH2_2021","W10004_0038/PHK76",NA,NA,NA,220,120,0.545454545,10.34,15.7,734.98
"IAH2_2021","W10004_0775/PHK76",NA,NA,NA,250,107,0.428,11.72,16.8,762.01
"IAH2_2021","W10004_0306/PHK76",NA,NA,NA,239,115,0.481171548,11.14,15.6,762.01
"IAH2_2021","W10004_0988/PHK76",NA,NA,NA,229,114,0.497816594,10.71,15.85,767.81
"IAH2_2021","W10004_0199/PHK76",NA,NA,NA,236,115,0.487288136,9.64,16.1,769.74
"IAH2_2021","W10004_0122/PHK76",NA,NA,NA,255,127,0.498039216,13.84,16,767.16
"IAH2_2021","W10004_0697/PHK76",NA,NA,NA,245,100,0.408163265,10.74,16.5,780.03
"IAH2_2021","W10004_0160/PHK76",NA,NA,NA,236,100,0.423728814,13.41,16.1,756.86
